SalesID,OrderID,CustomerID,ProductID,OrderDate,Quantity,UnitPrice,DiscountPercent,SalesAmount,ProfitAmount,Region
1444,35569,338,9,4/9/2024,2,827.93,0.22,1291.57,243.02,North
1445,76143,365,14,6/7/2023,3,1812.31,0.26,4023.33,1459.95,South
1446,98219,17,9,8/2/2023,3,827.93,0.15,2111.22,266.28,West
1447,25162,281,4,12/26/2024,8,1484.52,0.05,11282.35,2638.78,West
1448,96474,247,6,9/7/2024,9,900.58,0.07,7537.85,1232.38,East
1449,13830,359,17,1/21/2026,2,551.45,0.03,1069.81,425.79,West
1450,38885,83,2,3/13/2025,6,165.54,0.27,725.07,239.19,West
1451,97897,369,19,12/4/2025,5,613.51,0.2,2454.04,945.91,West
1452,74482,64,17,4/5/2025,3,551.45,0.28,1191.13,345.51,North
1453,88732,47,4,10/28/2025,6,1484.52,0.26,6591.27,2501.61,North
1454,60023,34,7,10/27/2023,6,282.36,0.11,1507.8,475.31,West
1455,40587,335,12,4/22/2025,9,44.43,0.29,283.91,65.61,South
1456,21683,115,8,11/16/2024,5,908.71,0.03,4407.24,556.65,West
1457,25218,175,24,11/20/2023,10,1686.39,0.28,12142.01,3926.55,North
1458,59832,294,14,7/7/2024,6,1812.31,0.04,10438.91,2025.27,South
1459,34885,296,2,1/8/2026,1,165.54,0.09,150.64,41.73,North
1460,57844,434,8,4/23/2024,7,908.71,0.29,4516.29,884.71,North
1461,39116,409,8,6/3/2024,3,908.71,0.16,2289.95,642.3,North
1462,51409,55,17,7/29/2024,7,551.45,0,3860.15,1373.09,South
1463,69740,75,23,6/21/2023,5,623.22,0.25,2337.08,584.15,South
1464,14501,76,5,8/28/2023,10,230.97,0.09,2101.83,681.24,West
1465,26182,307,16,1/30/2025,6,355.61,0.09,1941.63,771.02,West
1466,74883,141,13,8/12/2023,10,1562.75,0.14,13439.65,4685.15,West
1467,30014,150,4,8/1/2024,7,1484.52,0.02,10183.81,3493.69,West
1468,39500,424,27,8/12/2023,4,654.92,0.25,1964.76,747.26,North
1469,73898,359,8,8/1/2025,1,908.71,0.28,654.27,217.75,West
1470,30865,373,21,4/2/2024,7,1257.57,0.09,8010.72,2759.72,East
1471,72052,12,5,8/13/2023,9,230.97,0.12,1829.28,414.76,West
1472,47098,179,17,6/29/2023,7,551.45,0.12,3396.93,877.61,North
1473,22755,145,19,12/4/2025,4,613.51,0.21,1938.69,512.6,East
1474,17094,68,12,12/2/2024,6,44.43,0.23,205.27,56.27,North
1475,28030,436,18,2/15/2025,5,351.07,0.14,1509.6,225.09,South
1476,38591,227,19,3/14/2026,8,613.51,0.09,4466.35,640.68,East
1477,85455,412,15,8/19/2024,4,1051.79,0.22,3281.58,337.15,South
1478,99056,53,25,7/12/2025,3,891.64,0.11,2380.68,939.92,North
1479,72111,431,23,10/15/2025,3,623.22,0.28,1346.16,173.4,West
1480,54366,92,27,12/8/2023,1,654.92,0.04,628.72,160.09,East
1481,62952,304,15,6/23/2024,7,1051.79,0.29,5227.4,1505.97,East
1482,49674,126,22,6/22/2023,1,407.19,0.04,390.9,85.61,South
1483,59200,353,4,7/24/2025,10,1484.52,0.29,10540.09,3118.17,East
1484,95237,398,19,1/13/2024,2,613.51,0.23,944.81,339.63,West
1485,11520,196,23,8/4/2024,5,623.22,0.19,2524.04,589.45,West
1486,97659,62,11,5/24/2025,2,1204.13,0.02,2360.09,582.39,South
1487,85055,466,15,8/31/2024,9,1051.79,0.07,8803.48,2430.25,North
1488,87709,246,13,1/18/2026,5,1562.75,0.21,6172.86,792.39,West
1489,66840,93,8,4/21/2024,7,908.71,0.15,5406.82,1586.25,South
1490,80452,153,25,2/6/2025,10,891.64,0.04,8559.74,1691.14,West
1491,82883,95,19,10/11/2023,7,613.51,0.24,3263.87,345.72,East
1492,18379,419,13,9/14/2024,9,1562.75,0.24,10689.21,2768.79,West
1493,95419,266,22,8/17/2024,10,407.19,0.16,3420.4,1182.25,South
1494,33680,64,22,3/9/2024,4,407.19,0.29,1156.42,427.04,North
1495,68619,442,20,6/13/2025,10,518.37,0.21,4095.12,416.05,West
1496,37030,410,22,5/27/2025,6,407.19,0.04,2345.41,325.18,South
1497,14588,335,24,6/23/2023,3,1686.39,0.03,4907.39,868.75,South
1498,81359,44,16,6/13/2024,2,355.61,0.15,604.54,126.39,East
1499,42550,88,16,7/29/2023,7,355.61,0.29,1767.38,525.7,West
1500,48456,154,12,3/12/2024,1,44.43,0.28,31.99,8.18,West
1501,51017,338,26,5/24/2025,9,1948.97,0.13,15260.44,4167.95,North
1502,22977,268,4,6/16/2024,6,1484.52,0.18,7303.84,1849.16,East
1503,49283,340,1,8/12/2025,1,604.85,0.07,562.51,87.99,North
1504,38316,439,13,2/12/2026,4,1562.75,0.29,4438.21,1245.55,East
1505,65314,303,18,5/1/2024,6,351.07,0.08,1937.91,617.67,West
1506,31406,39,24,7/17/2023,9,1686.39,0.08,13963.31,2995.61,North
1507,65750,205,5,9/29/2024,8,230.97,0.02,1810.8,319.16,East
1508,45310,482,22,5/5/2026,3,407.19,0.16,1026.12,124.33,North
1509,94904,325,3,12/10/2025,4,772.4,0.21,2440.78,656.8,North
1510,30118,421,13,12/11/2024,9,1562.75,0.18,11533.1,2605.39,East
1511,42440,162,21,9/23/2023,7,1257.57,0.11,7834.66,3049.29,North
1512,81875,40,8,6/5/2024,5,908.71,0.04,4361.81,580.11,West
1513,53714,209,22,11/18/2024,2,407.19,0.1,732.94,92.86,East
1514,45867,399,2,1/17/2024,5,165.54,0.04,794.59,269.71,South
1515,59628,6,20,9/22/2023,2,518.37,0.11,922.7,360.44,East
1516,79006,488,15,7/20/2023,2,1051.79,0.23,1619.76,221.99,West
1517,22522,373,13,2/8/2026,5,1562.75,0.18,6407.28,2191.54,East
1518,82291,271,18,5/2/2025,6,351.07,0.21,1664.07,598.43,North
1519,51680,139,1,7/26/2025,10,604.85,0.03,5867.04,671.13,South
1520,98842,485,16,11/29/2025,7,355.61,0.05,2364.81,808.35,East
1521,62776,496,5,3/26/2026,9,230.97,0.17,1725.35,629.07,North
1522,77314,245,16,1/4/2025,10,355.61,0.04,3413.86,351.11,South
1523,84391,366,6,12/20/2023,3,900.58,0.2,2161.39,308.65,North
1524,58516,377,11,7/4/2023,5,1204.13,0.02,5900.24,1874.07,East
1525,70003,363,12,2/27/2025,4,44.43,0.2,142.18,32.06,South
1526,75828,94,1,7/19/2024,8,604.85,0.3,3387.16,1150.08,North
1527,39984,147,13,9/8/2023,5,1562.75,0.29,5547.76,1421.22,East
1528,50991,157,6,8/26/2024,2,900.58,0.28,1296.84,287.84,South
1529,41462,433,14,8/5/2025,2,1812.31,0.19,2935.94,361.14,North
1530,47467,484,2,3/19/2025,2,165.54,0.05,314.53,36.87,South
1531,65572,284,25,7/4/2023,8,891.64,0.24,5421.17,559.51,North
1532,75248,347,16,6/19/2023,9,355.61,0.28,2304.35,324.75,East
1533,90777,264,6,1/16/2026,9,900.58,0.21,6403.12,1419.2,South
1534,55227,98,27,6/19/2023,1,654.92,0.21,517.39,160.79,West
1535,68805,126,15,11/21/2023,9,1051.79,0.21,7478.23,842.85,South
1536,78618,494,22,1/13/2025,3,407.19,0.2,977.26,356.29,North
1537,27474,463,6,7/30/2024,4,900.58,0.05,3422.2,719.06,East
1538,59688,264,9,1/15/2025,6,827.93,0.29,3526.98,799.98,South
1539,99006,88,3,8/1/2023,6,772.4,0.29,3290.42,662.65,West
1540,48019,128,5,12/20/2024,9,230.97,0.26,1538.26,549.68,East
1541,92729,154,22,10/3/2024,8,407.19,0.09,2964.34,485.91,West
1542,94275,292,22,3/21/2026,7,407.19,0.07,2650.81,507.49,West
1543,73998,264,27,7/10/2024,1,654.92,0.28,471.54,173.41,South
1544,49105,30,21,6/12/2025,6,1257.57,0,7545.42,1796.61,North
1545,34400,182,18,7/17/2024,2,351.07,0,702.14,257.73,West
1546,35892,206,16,10/26/2025,6,355.61,0,2133.66,489.12,South
1547,26232,44,7,9/23/2024,9,282.36,0.15,2160.05,315.61,East
1548,42785,468,16,2/26/2026,8,355.61,0,2844.88,941.18,East
1549,66143,116,6,5/22/2023,8,900.58,0.12,6340.08,1203.26,East
1550,67484,457,23,9/21/2024,3,623.22,0.16,1570.51,284.02,West
1551,66880,337,19,10/15/2024,8,613.51,0.05,4662.68,961.08,South
1552,24505,3,11,9/24/2025,6,1204.13,0.27,5274.09,1649.55,North
1553,53412,98,16,1/1/2024,5,355.61,0.01,1760.27,384.38,West
1554,72822,462,11,7/28/2025,1,1204.13,0.05,1143.92,182.68,East
1555,74955,492,18,9/23/2024,5,351.07,0.04,1685.14,415.76,North
1556,62412,410,14,12/25/2024,3,1812.31,0.1,4893.24,1611.43,South
1557,12772,257,11,12/13/2023,7,1204.13,0.04,8091.75,3133.97,North
1558,99710,65,27,11/29/2023,3,654.92,0.1,1768.28,184.07,South
1559,88261,122,21,1/30/2024,1,1257.57,0.2,1006.06,203.87,North
1560,73691,378,5,9/12/2024,1,230.97,0.13,200.94,37.54,West
1561,77009,43,20,1/11/2024,7,518.37,0.07,3374.59,491.84,North
1562,44541,96,24,10/5/2024,4,1686.39,0.08,6205.92,834.73,North
1563,72114,359,8,10/27/2024,4,908.71,0.2,2907.87,665.17,West
1564,33748,362,13,12/10/2024,2,1562.75,0.21,2469.14,619.02,South
1565,25789,97,19,8/13/2024,10,613.51,0.19,4969.43,718.67,West
1566,29163,68,3,4/10/2024,7,772.4,0.01,5352.73,2125.67,North
1567,16678,219,1,1/3/2026,1,604.85,0.18,495.98,63.13,South
1568,40333,195,16,1/21/2025,7,355.61,0.16,2090.99,648.31,North
1569,65977,114,5,11/13/2025,6,230.97,0.13,1205.66,142.76,North
1570,46773,330,18,10/15/2025,1,351.07,0.09,319.47,57.75,South
1571,16233,483,14,6/14/2023,6,1812.31,0.21,8590.35,1495.5,West
1572,52157,94,14,8/29/2024,1,1812.31,0,1812.31,540.3,North
1573,23207,109,11,1/18/2024,5,1204.13,0.14,5177.76,1928.95,North
1574,53815,221,25,11/22/2023,3,891.64,0.08,2460.93,608.8,East
1575,82321,156,3,12/13/2023,2,772.4,0.03,1498.46,155.99,South
1576,57367,395,15,8/9/2023,3,1051.79,0.1,2839.83,915.53,West
1577,95229,381,16,1/2/2024,10,355.61,0.16,2987.12,631.71,West
1578,23941,142,5,5/10/2026,4,230.97,0.18,757.58,95.58,North
1579,95767,67,1,4/28/2024,10,604.85,0.04,5806.56,1602.43,North
1580,22928,419,7,8/28/2024,4,282.36,0.06,1061.67,248.15,West
1581,72154,39,4,3/18/2026,9,1484.52,0.19,10822.15,2061,North
1582,26755,390,5,11/11/2024,4,230.97,0.16,776.06,113.38,East
1583,83445,99,26,7/13/2025,7,1948.97,0.17,11323.52,1990.19,West
1584,25391,500,16,9/11/2024,6,355.61,0.27,1557.57,365.32,South
1585,76043,467,27,12/5/2023,7,654.92,0.02,4492.75,1014.02,South
1586,26899,405,25,6/7/2023,1,891.64,0.05,847.06,154.37,East
1587,34928,149,17,1/20/2025,1,551.45,0.29,391.53,46.29,West
1588,77303,380,26,6/27/2024,7,1948.97,0.15,11596.37,3012.05,East
1589,60351,498,4,12/27/2025,2,1484.52,0.05,2820.59,917.31,West
1590,34125,288,20,2/20/2026,7,518.37,0.12,3193.16,579.39,West
1591,11161,2,8,1/29/2026,3,908.71,0.17,2262.69,628.2,North
1592,78822,451,4,5/8/2025,9,1484.52,0.14,11490.18,3588.69,North
1593,45194,133,26,3/25/2025,5,1948.97,0.26,7211.19,1362.26,West
1594,41223,283,26,10/4/2025,2,1948.97,0.05,3703.04,420.98,West
1595,46406,150,26,11/12/2023,1,1948.97,0.19,1578.67,604.02,West
1596,94202,475,13,11/27/2023,3,1562.75,0.08,4313.19,1454.35,East
1597,55542,128,5,4/14/2025,4,230.97,0.16,776.06,77.93,East
1598,81994,324,21,11/8/2024,10,1257.57,0.29,8928.75,1762.25,West
1599,52550,136,3,3/15/2025,3,772.4,0.12,2039.14,577.98,South
1600,46659,30,27,10/28/2024,1,654.92,0.25,491.19,81.43,North
1601,86449,91,23,12/20/2024,5,623.22,0.29,2212.43,577.92,North
1602,92081,55,24,3/4/2026,7,1686.39,0.28,8499.41,1506.12,South
1603,38919,325,19,1/31/2025,10,613.51,0.17,5092.13,1757.06,North
1604,61834,167,23,10/26/2023,5,623.22,0.06,2929.13,846.34,South
1605,58318,80,1,7/22/2023,8,604.85,0.07,4500.08,1430.51,East
1606,34251,76,5,7/30/2023,8,230.97,0.03,1792.33,276.83,West
1607,33646,418,6,8/1/2023,3,900.58,0.06,2539.64,627.68,North
1608,33295,332,24,11/26/2025,5,1686.39,0.01,8347.63,1242.76,South
1609,28811,419,7,8/21/2023,7,282.36,0.21,1561.45,244.14,West
1610,62757,37,19,6/30/2024,7,613.51,0.07,3993.95,1488.7,South
1611,11545,52,12,7/22/2024,9,44.43,0.04,383.88,124.81,North
1612,11776,309,27,10/29/2023,2,654.92,0.11,1165.76,123.82,North
1613,45082,391,25,4/23/2024,1,891.64,0.04,855.97,283.36,East
1614,23938,74,26,10/1/2025,10,1948.97,0,19489.7,7599.19,West
1615,28249,278,21,6/27/2025,6,1257.57,0.26,5583.61,700.68,South
1616,50289,246,2,10/18/2023,10,165.54,0.27,1208.44,416.48,West
1617,45056,170,17,11/15/2024,8,551.45,0.05,4191.02,489.35,West
1618,23476,322,14,10/26/2023,9,1812.31,0.04,15658.36,5440.93,West
1619,64432,279,21,3/28/2026,5,1257.57,0.03,6099.21,2231.93,North
1620,65985,73,26,5/17/2025,1,1948.97,0.27,1422.75,152.52,South
1621,99707,198,8,12/1/2025,3,908.71,0.11,2426.26,451.41,East
1622,39428,197,3,4/10/2025,2,772.4,0.15,1313.08,521.6,East
1623,25512,53,17,6/14/2024,5,551.45,0.11,2453.95,698.66,North
1624,33339,185,3,6/1/2023,2,772.4,0.27,1127.7,317.28,East
1625,65737,220,12,11/4/2023,9,44.43,0.1,359.88,55.57,South
1626,23621,77,1,11/1/2024,5,604.85,0.19,2449.64,455.88,North
1627,20009,139,14,12/3/2025,8,1812.31,0.2,11598.78,4405.97,South
1628,95964,404,25,9/4/2023,1,891.64,0.26,659.81,259.58,West
1629,72709,76,20,9/4/2025,6,518.37,0.04,2985.81,698.71,West
1630,46500,418,10,5/3/2026,2,720.75,0.03,1398.26,319.13,North
1631,60465,75,27,9/21/2023,2,654.92,0.1,1178.86,162.99,South
1632,64256,181,24,11/6/2025,6,1686.39,0.15,8600.59,2101.87,East
1633,42231,309,26,8/27/2025,6,1948.97,0.04,11226.07,4301.93,North
1634,74566,197,14,5/2/2026,7,1812.31,0.16,10656.38,2787.97,East
1635,86148,273,22,11/1/2025,9,407.19,0.25,2748.53,592,North
1636,38748,367,27,7/11/2023,7,654.92,0.16,3850.93,1282.27,West
1637,12248,360,16,7/7/2023,2,355.61,0.07,661.43,66.71,South
1638,24438,186,25,1/25/2025,9,891.64,0.14,6901.29,966.72,West
1639,28264,31,27,11/6/2024,6,654.92,0.11,3497.27,1240.83,South
1640,65191,151,2,9/18/2025,8,165.54,0.04,1271.35,452.59,North
1641,28061,125,15,7/5/2023,4,1051.79,0.25,3155.37,368.42,West
1642,65667,61,22,3/5/2025,3,407.19,0.11,1087.2,117.31,East
1643,19669,191,16,3/20/2025,1,355.61,0.21,280.93,83.95,North
1644,57873,245,13,6/15/2024,10,1562.75,0.26,11564.35,1261.16,South
1645,64590,73,13,2/13/2025,2,1562.75,0.07,2906.71,301.55,South
1646,79133,77,19,11/25/2024,3,613.51,0.14,1582.86,224.82,North
1647,68192,358,17,11/24/2025,5,551.45,0.14,2371.24,751.13,North
1648,94207,401,10,12/9/2024,1,720.75,0.09,655.88,96.26,East
1649,11424,17,22,9/24/2023,10,407.19,0.23,3135.36,786.94,West
1650,82634,203,20,9/10/2024,7,518.37,0.2,2902.87,1053.14,South
1651,39794,365,5,8/19/2023,5,230.97,0.28,831.49,208.34,South
1652,59487,217,13,8/13/2024,3,1562.75,0.08,4313.19,550.28,North
1653,17339,487,22,11/2/2024,3,407.19,0.22,952.82,209.74,North
1654,83307,113,24,7/18/2023,7,1686.39,0.06,11096.45,3593.02,West
1655,51050,310,11,10/11/2025,2,1204.13,0.24,1830.28,440.24,South
1656,58690,335,2,7/31/2025,7,165.54,0.25,869.08,129.88,South
1657,20198,332,21,3/14/2025,7,1257.57,0.06,8274.81,1096.58,South
1658,41395,186,5,4/2/2026,10,230.97,0.23,1778.47,356.83,West
1659,88264,145,24,3/8/2024,3,1686.39,0.16,4249.7,508.25,East
1660,14242,6,12,8/7/2023,5,44.43,0.06,208.82,33.52,East
1661,15881,124,15,8/7/2023,5,1051.79,0.03,5101.18,1382.61,East
1662,50449,289,18,8/9/2023,8,351.07,0.01,2780.47,540.45,North
1663,75564,5,8,5/15/2023,6,908.71,0.23,4198.24,1627.33,East
1664,26976,100,24,2/15/2024,6,1686.39,0.23,7791.12,2475.29,South
1665,76005,360,23,3/25/2024,2,623.22,0.1,1121.8,413.89,South
1666,86962,52,13,8/25/2023,9,1562.75,0.24,10689.21,1550.53,North
1667,14903,408,10,6/25/2025,7,720.75,0.14,4338.92,1564.8,South
1668,92044,149,23,4/14/2026,3,623.22,0.05,1776.18,424.39,West
1669,95749,48,27,11/7/2025,4,654.92,0.27,1912.37,654.49,South
1670,89788,73,20,10/30/2023,3,518.37,0.3,1088.58,272.67,South
1671,27196,334,10,6/27/2023,9,720.75,0.28,4670.46,945.42,West
1672,66479,174,27,2/28/2024,5,654.92,0.11,2914.39,1039.81,West
1673,89544,21,10,3/18/2026,7,720.75,0.07,4692.08,1872.62,South
1674,22767,39,5,8/28/2024,3,230.97,0.17,575.12,229.08,North
1675,81714,413,1,8/11/2024,1,604.85,0.04,580.66,209.7,West
1676,32245,445,25,4/25/2024,2,891.64,0.15,1515.79,358.4,South
1677,57622,479,4,9/15/2025,5,1484.52,0.05,7051.47,1297.72,South
1678,70390,181,5,11/8/2024,2,230.97,0.02,452.7,141.78,East
1679,67939,133,12,8/15/2023,8,44.43,0.29,252.36,83.01,West
1680,73997,333,21,3/3/2024,3,1257.57,0.28,2716.35,1063.46,East
1681,91223,21,9,8/21/2023,6,827.93,0.26,3676.01,809.76,South
1682,91871,470,17,10/11/2023,3,551.45,0.13,1439.28,365.21,West
1683,76314,488,19,2/27/2024,6,613.51,0.11,3276.14,998.11,West
1684,15593,231,5,3/7/2025,5,230.97,0.26,854.59,339.59,South
1685,83505,318,25,6/25/2024,1,891.64,0.22,695.48,120.63,East
1686,30736,5,2,8/25/2023,3,165.54,0.26,367.5,68.8,East
1687,70591,292,5,4/3/2024,7,230.97,0.26,1196.42,199.7,West
1688,80138,343,27,5/21/2023,2,654.92,0.1,1178.86,283.57,South
1689,24201,461,27,9/16/2025,8,654.92,0.03,5082.18,783.07,West
1690,53086,470,5,10/10/2023,7,230.97,0.23,1244.93,198.99,West
1691,37870,34,10,8/20/2023,6,720.75,0.1,3892.05,1094.88,West
1692,81444,360,11,7/23/2024,8,1204.13,0.03,9344.05,2208.69,South
1693,84475,80,19,3/18/2026,8,613.51,0.04,4711.76,772.92,East
1694,57381,17,25,3/30/2026,10,891.64,0.23,6865.63,815.09,West
1695,37720,405,23,11/8/2025,7,623.22,0.29,3097.4,508.06,East
1696,45369,445,2,11/17/2024,1,165.54,0.29,117.53,35.86,South
1697,63093,130,24,12/25/2024,3,1686.39,0.03,4907.39,592.7,South
1698,65013,42,12,6/28/2023,5,44.43,0.26,164.39,38.7,West
1699,17044,269,15,3/11/2025,4,1051.79,0.2,3365.73,598.54,South
1700,31565,48,10,3/2/2024,7,720.75,0.1,4540.73,1480.06,South
1701,80189,102,11,5/17/2023,6,1204.13,0.28,5201.84,1271.79,West
1702,84752,353,1,9/17/2025,3,604.85,0.29,1288.33,297.65,East
1703,36025,200,2,7/31/2024,1,165.54,0.17,137.4,50.58,South
1704,51486,40,17,1/27/2026,10,551.45,0.18,4521.89,891.35,West
1705,75463,8,11,12/21/2024,3,1204.13,0.27,2637.04,1002.46,East
1706,63265,443,16,6/24/2023,6,355.61,0.03,2069.65,809.22,South
1707,26478,135,10,6/20/2024,9,720.75,0.22,5059.66,2006.01,East
1708,14782,325,21,12/2/2025,8,1257.57,0.19,8149.05,2228.87,North
1709,31771,112,23,3/6/2026,4,623.22,0.13,2168.81,572.19,West
1710,35055,308,4,1/25/2025,7,1484.52,0.06,9768.14,1591.51,North
1711,57683,498,3,4/22/2026,10,772.4,0.29,5484.04,1157.55,West
1712,26350,9,15,10/28/2024,5,1051.79,0.27,3839.03,962.16,North
1713,63790,359,8,2/13/2025,8,908.71,0.19,5888.44,1394.38,West
1714,54017,181,22,11/6/2023,6,407.19,0.25,1832.36,417.33,East
1715,82450,59,4,1/26/2025,3,1484.52,0.14,3830.06,811.73,East
1716,96455,305,9,4/17/2025,3,827.93,0.16,2086.38,447.46,South
1717,23005,353,17,5/14/2024,7,551.45,0.19,3126.72,971.25,East
1718,63907,45,19,11/7/2023,2,613.51,0.03,1190.21,124.89,West
1719,81399,54,25,3/4/2025,8,891.64,0.22,5563.83,1597.64,North
1720,97518,52,6,4/16/2024,8,900.58,0.15,6123.94,2092.93,North
1721,82297,149,8,10/25/2025,7,908.71,0.06,5979.31,1991.49,West
1722,26310,196,12,3/21/2026,2,44.43,0.06,83.53,20.12,West
1723,61879,180,5,8/26/2024,8,230.97,0.12,1626.03,562.81,North
1724,45076,4,13,5/8/2024,6,1562.75,0.23,7219.9,1821.35,South
1725,64357,451,8,8/17/2023,5,908.71,0.09,4134.63,1533.13,North
1726,14282,345,20,3/25/2025,4,518.37,0,2073.48,772.82,West
1727,78021,8,1,5/24/2025,1,604.85,0.05,574.61,122,East
1728,84997,420,11,9/27/2023,10,1204.13,0.1,10837.17,1637.75,North
1729,90775,221,26,12/26/2023,4,1948.97,0.17,6470.58,1406.76,East
1730,85740,330,17,7/19/2023,7,551.45,0.25,2895.11,985.49,South
1731,32769,220,4,1/16/2026,3,1484.52,0.28,3206.56,696.22,South
1732,23051,207,6,12/5/2025,6,900.58,0.16,4538.92,1049.49,East
1733,61381,364,13,4/10/2024,3,1562.75,0.15,3985.01,1153.39,East
1734,52258,432,18,12/21/2025,5,351.07,0.25,1316.51,194.47,West
1735,92430,105,8,2/25/2025,2,908.71,0.03,1762.9,407.63,East
1736,81260,395,14,1/8/2024,10,1812.31,0.05,17216.94,4914.23,West
1737,27111,472,22,9/29/2025,2,407.19,0.17,675.94,72.72,South
1738,39065,233,4,8/16/2023,6,1484.52,0.06,8372.69,2476.28,South
1739,59559,153,24,4/11/2024,4,1686.39,0.16,5666.27,983.53,West
1740,28844,395,4,3/26/2024,5,1484.52,0.2,5938.08,1083.64,West
1741,23555,322,8,9/13/2023,1,908.71,0.19,736.06,201.54,West
1742,28590,57,14,12/11/2023,8,1812.31,0.28,10438.91,1428.1,East
1743,74781,145,23,11/20/2023,5,623.22,0.27,2274.75,290.79,East
1744,23195,433,20,2/3/2024,6,518.37,0.27,2270.46,368.7,North
1745,92009,252,5,8/11/2025,1,230.97,0.12,203.25,49.99,East
1746,51102,40,19,6/25/2024,4,613.51,0.21,1938.69,412.12,West
1747,11329,325,17,12/21/2024,8,551.45,0.24,3352.82,516.14,North
1748,14122,463,25,11/13/2023,3,891.64,0.2,2139.94,619.22,East
1749,90478,61,12,7/27/2023,6,44.43,0.3,186.61,45.75,East
1750,43357,308,6,3/13/2026,9,900.58,0,8105.22,2079.19,North
1751,13019,475,18,4/30/2024,2,351.07,0.06,660.01,71.85,East
1752,57826,266,18,12/3/2024,9,351.07,0.23,2432.92,401.17,South
1753,20937,59,2,4/9/2026,4,165.54,0.01,655.54,92.8,East
1754,22054,373,7,11/9/2023,3,282.36,0.08,779.31,190.52,East
1755,74985,179,24,3/6/2024,9,1686.39,0.2,12142.01,2915.46,North
1756,42780,224,15,7/16/2025,9,1051.79,0.28,6815.6,2567.47,East
1757,46842,89,4,1/16/2024,4,1484.52,0.21,4691.08,1717.85,South
1758,87015,493,14,12/2/2024,7,1812.31,0.03,12305.58,4158.62,East
1759,73941,160,22,3/26/2025,3,407.19,0.24,928.39,358.48,South
1760,51779,222,24,10/12/2024,8,1686.39,0.13,11737.27,3804.33,North
1761,84336,319,8,5/2/2025,2,908.71,0.18,1490.28,340.97,South
1762,68904,181,16,5/7/2025,6,355.61,0.27,1557.57,538.61,East
1763,63714,86,17,9/8/2024,1,551.45,0.29,391.53,68.88,North
1764,79533,151,15,12/17/2024,10,1051.79,0.25,7888.42,2315.48,North
1765,52294,181,18,3/11/2026,7,351.07,0.01,2432.92,374.6,East
1766,96108,220,3,10/9/2025,3,772.4,0.11,2062.31,251.17,South
1767,11262,191,1,11/11/2024,6,604.85,0.04,3483.94,677.05,North
1768,84379,164,8,6/30/2024,1,908.71,0.22,708.79,116.34,East
1769,60540,408,4,6/28/2025,6,1484.52,0.27,6502.2,1745.79,South
1770,83525,146,5,8/9/2023,10,230.97,0.06,2171.12,358.75,South
1771,97994,143,6,1/24/2024,10,900.58,0.28,6484.18,2219.07,South
1772,67043,39,22,11/14/2023,10,407.19,0.27,2972.49,673.34,North
1773,74740,163,3,1/20/2025,6,772.4,0.06,4356.34,500.53,East
1774,26265,256,16,9/17/2023,1,355.61,0.3,248.93,56.35,East
1775,40988,232,5,12/21/2023,3,230.97,0.18,568.19,157.59,South
1776,85465,296,14,7/19/2024,1,1812.31,0.09,1649.2,483.38,North
1777,62797,3,19,1/9/2025,8,613.51,0.09,4466.35,1574.36,North
1778,94512,19,2,12/10/2025,9,165.54,0.28,1072.7,119.86,West
1779,64405,9,18,2/23/2024,2,351.07,0.14,603.84,210.71,North
1780,62473,371,23,12/25/2025,5,623.22,0.08,2866.81,934.89,West
1781,16169,41,24,10/31/2024,9,1686.39,0.23,11686.68,2900,West
1782,94029,202,12,12/29/2023,5,44.43,0.21,175.5,41.48,East
1783,23466,496,27,3/18/2026,2,654.92,0.25,982.38,374.59,North
1784,23780,15,1,11/25/2025,4,604.85,0.01,2395.21,246.99,West
1785,58349,166,11,9/14/2023,7,1204.13,0.07,7838.89,990.87,East
1786,16880,418,15,8/29/2024,9,1051.79,0.3,6626.28,2519.53,North
1787,19835,133,12,7/6/2025,1,44.43,0.03,43.1,16.56,West
1788,59749,136,14,5/7/2025,6,1812.31,0.21,8590.35,2899.14,South
1789,25715,139,1,3/4/2026,3,604.85,0.28,1306.48,359.33,South
1790,64171,65,9,7/23/2025,6,827.93,0.26,3676.01,1198.05,South
1791,41525,327,16,10/20/2025,8,355.61,0.2,2275.9,583.84,East
1792,52193,296,24,1/10/2024,8,1686.39,0.2,10792.9,4240.58,North
1793,48828,396,6,2/13/2024,8,900.58,0.07,6700.32,1200.32,North
1794,41768,365,16,12/12/2023,2,355.61,0.11,632.99,221.96,South
1795,74828,338,10,8/18/2025,4,720.75,0.21,2277.57,279.1,North
